v1234,v2314
v1234,v1342
v1342,v3412
v1342,v1423
v1423,v4213
v1423,v1234
v4213,v2143
v4213,v4132
v4132,v1342
v4132,v4321
v4321,v3241
v4321,v4213
v3241,v2431
v3241,v3412
v3412,v4132
v3412,v3124
v3124,v1234
v3124,v3241
v2431,v4321
v2431,v2314
v2314,v3124
v2314,v2143
v2143,v1423
v2143,v2431

