v1234,v1342
v1234,v2143
v2143,v2431
v2143,v1234
v2431,v2314
v2431,v4213
v4213,v4132
v4213,v2431
v4132,v4321
v4132,v1423
v1423,v1234
v1423,v4132
v4321,v4213
v4321,v3412
v3412,v3124
v3412,v4321
v3124,v3241
v3124,v1342
v1342,v1423
v1342,v3124
v3241,v3412
v3241,v2314
v2314,v2143
v2314,v3241

